AHOUADA CARIN,DE TOVE Y SISSINTO SAVI,{'weight': 1.0}
AHOUADA CARIN,KINDEGAZARD DOROTHEE A,{'weight': 1.0}
AHOUADA CARIN,ADE GABRIEL,{'weight': 1.0}
AHOUADA CARIN,BALESTRE ERIC,{'weight': 1.0}
AHOUADA CARIN,MINGA ALBERT,{'weight': 1.0}
AHOUADA CARIN,DABIS FRANCOIS,{'weight': 1.0}
AHOUADA CARIN,OGOUYEMIHOUNTO AURORE,{'weight': 1.0}
BASHI JULES,HOUNGBE FABIEN,{'weight': 2.0}
BASHI JULES,ABDOULAYE I,{'weight': 1.0}
BASHI JULES,BAGOMIS O,{'weight': 1.0}
BASHI JULES,MEDA NICOLAS,{'weight': 1.0}
BASHI JULES,ZINSOU R,{'weight': 1.0}
BASHI JULES,MESSOU EUGENE,{'weight': 3.0}
